ID,Video_File,x,y,timestamp,Experience,action type,timing,sound type
1764448599872,output_with_sound_B_1_3.mp4,821,530,14.82,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,805,527,14.853,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,787,524,14.887,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,771,522,14.92,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,757,522,14.954,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,744,522,14.987,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,733,522,15.02,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,723,522,15.054,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,712,522,15.087,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,704,522,15.12,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,699,522,15.153,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,699,522,15.209,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,699,522,15.244,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,699,527,15.277,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,701,540,15.309,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,707,564,15.344,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,712,591,15.376,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,715,610,15.411,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,717,618,15.444,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,717,620,15.477,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,720,620,15.554,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,720,620,15.587,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,725,620,15.62,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,749,620,15.654,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,792,620,15.687,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,840,623,15.721,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,880,623,15.753,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,909,623,15.787,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,931,623,15.82,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,952,623,15.853,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,971,623,15.887,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,987,623,15.921,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1000,623,15.954,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1011,620,15.987,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1021,620,16.02,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1029,618,16.053,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1035,612,16.087,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1040,610,16.12,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1043,604,16.154,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1043,596,16.187,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1043,588,16.221,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1040,578,16.254,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1037,567,16.294,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1035,559,16.327,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1032,551,16.361,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1029,546,16.393,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1027,543,16.427,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1024,538,16.461,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1024,535,16.493,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,540,17.303,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1109,572,17.337,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1115,602,17.37,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1115,615,17.404,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1115,615,17.504,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1115,612,17.537,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1120,607,17.57,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1136,602,17.604,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1168,599,17.638,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1216,596,17.671,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1256,596,17.704,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1293,596,17.737,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1325,596,17.771,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1355,596,17.804,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1371,596,17.837,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1387,596,17.87,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1400,596,17.903,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1411,599,17.937,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1419,599,17.97,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1427,599,18.003,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1429,599,18.036,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1432,596,18.093,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1432,594,18.127,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1427,578,18.16,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1419,540,18.194,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1411,495,18.227,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,466,18.259,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,450,18.294,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,450,18.36,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,450,18.393,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,455,18.427,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1405,458,18.459,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1400,463,18.493,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1387,471,18.526,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1365,482,18.56,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1331,490,18.594,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1288,498,18.626,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1248,503,18.66,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1216,506,18.694,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1187,508,18.726,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1163,508,18.759,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1147,511,18.794,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1133,511,18.827,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1123,511,18.86,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1115,508,18.894,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1109,508,18.927,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1104,508,18.96,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,508,18.993,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,508,19.027,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1099,508,19.06,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1099,511,19.127,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1099,511,19.16,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1099,514,19.194,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,519,19.226,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,524,19.259,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,530,19.294,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,532,19.327,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,538,19.36,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,540,19.394,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,543,19.427,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,543,19.46,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,543,19.493,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,546,19.526,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,548,19.56,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,551,19.594,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,556,19.627,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_3.mp4,1101,562,19.661,Experienced,slide,incorrect,instrumental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,514,15.222,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,522,15.256,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,540,15.291,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,564,15.324,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,588,15.357,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,607,15.39,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,618,15.423,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,620,15.457,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.49,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.527,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.561,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.627,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.661,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,626,15.695,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1320,626,15.729,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1317,626,15.762,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1312,626,15.796,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1301,626,15.829,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1285,628,15.862,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1267,631,15.896,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1253,634,15.928,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1248,634,15.962,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1245,634,16.163,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1245,634,16.195,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1245,634,16.224,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1240,634,16.257,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1235,634,16.291,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1229,634,16.323,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1219,636,16.357,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1208,639,16.389,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1195,639,16.424,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1179,642,16.458,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1163,642,16.491,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1141,642,16.523,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1117,642,16.557,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1099,642,16.591,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1080,642,16.624,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1061,642,16.657,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1043,642,16.691,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1027,642,16.724,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1013,642,16.757,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1000,639,16.79,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,987,639,16.823,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,976,636,16.857,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,965,636,16.89,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,957,636,16.924,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,947,636,16.958,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,939,636,16.99,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,925,636,17.023,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,915,636,17.057,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,904,636,17.091,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,893,636,17.124,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,883,636,17.157,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,875,636,17.191,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,867,634,17.224,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,856,634,17.257,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,848,634,17.29,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,840,634,17.323,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,829,634,17.357,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,821,634,17.391,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,816,634,17.424,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,811,631,17.457,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,803,626,17.49,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,797,618,17.523,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,795,602,17.556,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,789,580,17.591,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,789,562,17.623,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,789,543,17.656,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,792,530,17.691,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,792,519,17.723,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,795,511,17.756,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,797,506,17.789,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,797,506,17.823,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,797,503,17.857,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,797,503,17.891,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,800,503,17.924,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,805,506,17.958,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,821,511,17.99,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,845,516,18.023,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,877,522,18.056,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,909,527,18.091,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,936,530,18.124,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,965,530,18.158,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,995,535,18.191,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1027,540,18.223,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1064,546,18.256,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1093,548,18.29,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1120,554,18.324,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1141,554,18.357,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1155,554,18.391,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1168,554,18.424,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1179,554,18.457,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1192,554,18.49,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1205,554,18.523,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1219,554,18.557,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1235,554,18.59,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1251,554,18.624,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1264,554,18.658,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1275,551,18.691,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1283,551,18.724,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1288,548,18.756,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1293,546,18.791,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1296,546,18.824,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1301,543,18.857,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1307,538,18.891,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1315,535,18.924,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1320,532,18.957,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1323,530,18.99,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1325,527,19.024,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1328,527,19.057,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1331,527,19.09,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_B_1_2.mp4,1331,527,19.157,Experienced,slide,incorrect,environmental sound
1764448599872,output_with_sound_A_1_1.mp4,1091,610,9.058,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1083,610,9.091,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1069,610,9.123,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1043,607,9.157,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1019,602,9.191,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,992,602,9.224,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,965,599,9.258,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,944,599,9.291,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,923,599,9.324,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,899,599,9.357,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,877,602,9.39,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,859,610,9.424,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,840,620,9.458,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,821,636,9.491,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,805,655,9.523,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,792,679,9.558,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,787,711,9.59,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,784,754,9.623,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,787,802,9.657,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,800,831,9.691,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,827,858,9.724,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,861,871,9.758,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,909,879,9.792,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,960,882,9.824,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1000,874,9.857,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1029,863,9.89,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1053,852,9.924,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1075,839,9.959,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1091,826,9.99,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1104,807,10.024,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1112,791,10.058,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1117,772,10.091,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1123,751,10.123,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1125,730,10.158,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1125,711,10.19,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1125,695,10.224,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1120,679,10.257,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1112,666,10.292,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1101,652,10.324,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1096,642,10.357,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1091,636,10.39,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1088,631,10.424,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1085,626,10.457,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1077,626,10.492,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1067,626,10.525,Experienced,drum,correct,instrumental sound
1764448599872,output_with_sound_A_1_1.mp4,1053,626,10.547,Experienced,drum,correct,instrumental sound
